100,1.6959,2506.2,2675.8,7.3611
150,1.9367,2582.9,2776.6,7.6148
200,2.1724,2658.2,2875.5,7.8356
250,2.4062,2733.9,2974.5,8.0346
300,2.6389,2810.7,3074.5,8.2172
400,3.1027,2968.3,3278.6,8.5452
500,3.5655,3132.2,3488.7,8.8362
600,4.0279,3302.8,3705.6,9.0999
700,4.49,3480.4,3929.4,9.3424
800,4.9519,3665,4160.2,9.5682
900,5.4137,3856.7,4398,9.78
1000,5.8755,4055,4642.6,9.98
1100,6.3372,4259.8,4893.6,10.1698
1200,6.7988,4470.7,5150.6,10.3504
1300,7.2605,4687.2,5413.3,10.5229
